Age ,Gender,Attribute,Sub_attribute,Budget,Gift_1,Gift_2,Gift_3,Gift_4,Gift_5,Gift 6_(optional),URL_status_1,URL_status_2,URL_status_3,URL_status_4,URL_status_5,URL_status_6
15-20,Neutral ,Creative,DIYer,25-50,http://www.thebay.com/webapp/wcs/stores/servlet/en/thebay/kitchen-cupboard-puzzle-0601-19298--24?site_refer=CSE_GGLPLA&gclid=Cj0KCQjwpcLZBRCnARIsAMPBgF1Ird-rHCgDlnAcdZrVBNA3Dujzd3jTjzNVn9C9RYe3JyDdQSsYU70aAgZ-EALw_wcB&gclsrc=aw.ds ,https://www.chapters.indigo.ca/en-ca/house-and-home/scratch-map-hello-mint-edition/5060146592819-item.html?ikwsec=HouseAndHome&ikwidx=6,https://www.bestbuy.ca/en-ca/product/8-5-inch-lcd-drawing-writing-tablet-electronic-pad-message-board-digital-tablets-with-stylus-pen/12785898.aspx?,https://www.urbanoutfitters.com/en-ca/shop/lomography-konstruktor-35mm-camera-diy-kit2?adpos=1o1&cm_mmc=SEM-_-Google-_-PLA-_-177020967658_product_type_a_product_type_media_product_type_camera_brand&color=001&creative=217450512889&device=c&gclid=CjwKCAjw2MTbBRASEiwAdYIpsXoDSTwaCMTWz7OZftQPGywbOUl6bl2Ob5ekanWDqzi0BpvNcjS5SRoCjJQQAvD_BwE&inventoryCountry=CA&matchtype=&mrkgadid=3084095100&mrkgcl=1033&network=g&product_id=45106689&size=ALL&utm_campaign=PLA,https://soundation.com/accounts,-,200,#ERROR!,200,#ERROR!,200,#ERROR!
15-20,Neutral ,Creative,Fashion_Enthusiast,25-50,https://www.hotsox.com/mens-starry-night-socks.aspx,http://www.asos.com/nike/nike-heritage-bumbag-in-black-ba5750-010/prd/9061169?browsecountry=CA&currencyid=3&istCompanyId=4a794665-4c4f-4ae8-9e93-5630072d7bff&istItemId=-xralltwqqw&istBid=tztx&affid=14070&channelref=google_shopping&mk=abc&r=2&mk=abc&gclid=CjwKCAjwns_bBRBCEiwA7AVGHmXnfQYKmiicy6ZfeORUanIgMlSV4IBL1c4_-aA02z3uRn3LPVi06RoCcuUQAvD_BwE&gclsrc=aw.ds,https://www.uncommongoods.com/product/gummy-bear-lights?irgwc=1&utm_source=Skimbit%20Ltd.&utm_medium=affiliates&utm_campaign=8444&utm_term=Online%20Tracking%20Link&clickid=UddynMTIRx7fymv018213XtHUkg0EM2fVyldWs0&trafficSource=Impact&sharedid=subaffiliate,-,-,-,200,#ERROR!,200,#ERROR!,#ERROR!,#ERROR!
15-20,Neutral ,Creative,Visual_Artist,50-100,https://www.urbanoutfitters.com/en-ca/shop/fujifilm-instax-mini-9-instant-camera?category=cameras&color=010 ,https://www.urbanoutfitters.com/en-ca/shop/lomography-sprocket-rocket-panoramic-35mm-camera?adpos=1o2&cm_mmc=SEM-_-Google-_-PLA-_-177020967658_product_type_a_product_type_media_product_type_camera_brand&color=001&creative=217450512889&device=c&gclid=CjwKCAjw2MTbBRASEiwAdYIpsW7n2--WZb1OcaywsEbiM2A4-znh5fy12HLGJAYB2eRXfGfUJackuRoCa_kQAvD_BwE&inventoryCountry=CA&matchtype=&mrkgadid=3084095100&mrkgcl=1033&network=g&product_id=47867031&size=ALL&utm_campaign=PLA,https://www.herrschners.ca/product/schipper+lion+polygon+art+paint+kit.do?sortby=newArrivals&refType=&from=fn,https://www.bhphotovideo.com/bnh/controller/home?A=details&O=&Q=&gclid=CjwKCAjw2MTbBRASEiwAdYIpsanngxBZbP8xJFXJ1IMEoHvjTeNYNQ5HkOAr_VGunakSxkwG4CSQOxoCwosQAvD_BwE&is=REG&pcur=CAD&sku=527838,-,-,#ERROR!,#ERROR!,200,#ERROR!,#ERROR!,#ERROR!
15-20,Neutral ,Creative,Musician,50-100,https://www.urbanoutfitters.com/en-ca/shop/crosley-dove-grey-cruiser-bluetooth-record-player?category=audio-accessories&color=006 ,https://www.uncommongoods.com/product/recycled-record-bookends-set-of-2,https://support.spotify.com/ca-en/article/spotify-gift-cards/,https://reverb.com/ca/p/akai-mpk-mini-mkii?gclid=EAIaIQobChMIkcvHufbx3AIVwSSGCh1z9wU3EAYYAiABEgJe4fD_BwE&gclsrc=aw.ds&hfid=14089001,https://www.long-mcquade.com/16563/Guitars/Ukuleles/Kala/Mahogany-Soprano-Ukulele--no-Binding.htm,-,#ERROR!,200,200,200,200,#ERROR!
15-20,Neutral ,Creative,DIYer,50-100,https://www.bestbuy.ca/en-ca/product/behringer-behringer-usb-studio-condenser-microphone-c-1u-c-1u/10320372.aspx?&cmp=knc-s-71700000031396660&gclid=Cj0KCQjwpcLZBRCnARIsAMPBgF0qFDPqE771xIbonzr4Gh6Hh1bIezRe17LdpTfq2FegocX3gtgqxbAaAnGVEALw_wcB&gclsrc=aw.ds,https://www.urbanoutfitters.com/en-ca/shop/interchangeable-poster-light-box?category=neon-lights&color=000,-,-,-,-,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
15-20,Neutral ,Creative,Fashion_Enthusiast,50-100,https://www.spreadshirt.ca/create-your-own?department=1&productTypeCategory=25&productType=111,https://www.chapters.indigo.ca/en-ca/electronics/lumee-two-case-for-iphone/814167021958-item.html,https://www.fitbit.com/en-ca/shop/flex2,-,-,-,200,200,200,#ERROR!,#ERROR!,#ERROR!
15-20,Neutral ,Creative,Visual_Artist,100-150,https://www.bestbuy.ca/en-ca/product/wacom-intuos-6-0-x-3-7-graphic-tablet-with-stylus-ctl4100-black/12352380.aspx?,https://www.bhphotovideo.com/c/product/1139453-REG/polaroid_polmp01b_zip_mobile_printer_black.html,https://www.urbanoutfitters.com/en-ca/shop/polaroid-originals-onestep-2-viewfinder-instant-camera?category=cameras&color=010,https://www.urbanoutfitters.com/shop/lomography-diana-f-instant-camera2?category=cameras-film&color=045,-,-,#ERROR!,200,#ERROR!,#ERROR!,200,#ERROR!
15-20,Neutral ,Creative,Musician,100-150,https://www.urbanoutfitters.com/en-ca/shop/crosley-dove-grey-cruiser-bluetooth-record-player?category=audio-accessories&color=006 ,https://www.chapters.indigo.ca/en-ca/electronics/urbeats3-earphones-with-lightning-connector/190198505682-item.html?ikwsec=Home&ikwidx=20,https://www.gearcity.ca/product/recording-equipment/recording-controllers/behringer-cmd-touch-tc64-clip-launch-controller-with-64-buttons/?gclid=EAIaIQobChMIkcvHufbx3AIVwSSGCh1z9wU3EAYYBSABEgID9_D_BwE,-,-,-,#ERROR!,200,200,#ERROR!,#ERROR!,#ERROR!
15-20,Neutral ,Creative,DIYer,100-150,https://www.chapters.indigo.ca/en-ca/electronics/3doodler-create-3d-printing-pen/853653006895-item.html?s_campaign=goo-Shopping_Electronics&ds_rl=1254699&gclid=Cj0KCQjwpcLZBRCnARIsAMPBgF3ASO_zJMFJe1gHBbUTBXlniaYJE96R8o1K-OPajWto-Bm4OFm1O5YaAqVREALw_wcB ,https://www.bhphotovideo.com/c/product/1139453-REG/polaroid_polmp01b_zip_mobile_printer_black.html,https://www.urbanoutfitters.com/en-ca/shop/everyday-standing-mixer?category=on-campus&color=010,-,-,-,200,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!
15-20,Neutral ,Creative,Fashion_Enthusiast,100-150,https://www.ikea.com/ca/en/catalog/products/50038213/?cid=ps|ca|shopping|201804041739217864_1 ,http://www.thebay.com/webapp/wcs/stores/servlet/en/thebay/kanken-mini-backpack-0600089245307--24?site_refer=CSE_GGLPLA&gclid=EAIaIQobChMI4ZX3vezx3AIVg8DACh1GdAaZEAQYDSABEgKcqfD_BwE&gclsrc=aw.ds,-,-,-,-,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
20-30,Male,Creative,Visual_Artist,25-50,https://www.bestbuy.ca/en-ca/product/wacom-intuos-6-0-x-3-7-graphic-tablet-with-stylus-ctl4100-black/12352380.aspx?,https://www.bergodesigns.ca/collections/fun-games-1/products/tintin-figurines,https://www.hotsox.com/mens-starry-night-socks.aspx,https://www.urbanoutfitters.com/en-ca/shop/fujifilm-fujicolor-quicksnap-flash-400-35mm-disposable-camera?adpos=1o1&cm_mmc=SEM-_-Google-_-PLA-_-177020967658_product_type_a_product_type_media_product_type_camera_brand&color=095&creative=217450512889&device=c&gclid=Cj0KCQjwpcLZBRCnARIsAMPBgF1TbJyOlH1ThPZsiP2pKZ_kmXz5A5FZf3y5XSh1lSgmoMnNqHPJcmIaAhTtEALw_wcB&inventoryCountry=CA&matchtype=&mrkgadid=3084095100&mrkgcl=1033&network=g&product_id=46699708&size=ALL&utm_campaign=PLA,https://www.chapters.indigo.ca/en-ca/books/product/9781580935135-item.html?s_campaign=goo-Shopping_Books&ds_rl=1254699&gclid=Cj0KCQjwpcLZBRCnARIsAMPBgF1rmZ7Vs4w1Rn1BvZER5uEgtH-gu0_UdAZhCRxhFhJPMvUhsw7oC5AaAszLEALw_wcB,http://www.buddhaboard.com/#theoriginalbuddhaboard,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,200
20-30,Male,Creative,Musician,25-50,https://www.walmart.ca/en/ip/sharper-image-disco-party-light-bulb/6000197327342?cmpid=sem_pla_google_en_none_6000197327342_6000188914393600019717237660001971722706000197307076_None&cmpid=sem_pla_google_en_none_868545256_45415463938_None&gclid=CjwKCAjwwo7cBRBwEiwAMEoXPAjoHMvPPKjuCcEFnFCqSjs1iugTCcbuUldg_V_EENBDJ2RmeZw5YBoC1pMQAvD_BwE,https://www.allposters.ca/-sp/The-Beatles-Sgt-Peppers-Album-Inner-Gatefold-posters_i14373680_.htm,https://fab.com/product/tupac-pillow-531249/?ref=browse&pos=7,https://www.urbanoutfitters.com/en-ca/shop/photive-sphere-wireless-bluetooth-speaker?category=speakers&color=040&quantity=1&size=ONE%20SIZE&type=REGULAR,https://support.spotify.com/ca-en/article/spotify-gift-cards/,https://www.uncommongoods.com/product/music-iq-party-game,200,200,#ERROR!,#ERROR!,#ERROR!,200
20-30,Male,Creative,Fashion_Enthusiast,25-50,https://www.urbanoutfitters.com/en-ca/shop/fujifilm-fujicolor-quicksnap-flash-400-35mm-disposable-camera?adpos=1o1&cm_mmc=SEM-_-Google-_-PLA-_-177020967658_product_type_a_product_type_media_product_type_camera_brand&color=095&creative=217450512889&device=c&gclid=Cj0KCQjwpcLZBRCnARIsAMPBgF1TbJyOlH1ThPZsiP2pKZ_kmXz5A5FZf3y5XSh1lSgmoMnNqHPJcmIaAhTtEALw_wcB&inventoryCountry=CA&matchtype=&mrkgadid=3084095100&mrkgcl=1033&network=g&product_id=46699708&size=ALL&utm_campaign=PLA,https://www.hotsox.com/mens-starry-night-socks.aspx,https://www.etsy.com/ca/listing/266965075/skull-bracelet-mens-skull-bracelet-mens?source=aw&awc=10781_1534176558_c255727efac5b3ea83d8366a7f1eed75&zanpid=10781_1534176558_c255727efac5b3ea83d8366a7f1eed75&utm_medium=affiliate&utm_source=affiliate_window&utm_campaign=au_buyer&utm_content=349135,https://herschel.ca/shop/travel/chapter-travel-kit?CAWELAID=120246760000000149&CAGPSPN=pla&CAAGID=53147921007&CATCI=pla-300358700572&utm_medium=cpc&utm_source=google_shopping&utm_campaign=travel&utm_term=&utm_content=9CSs3avn|pcrid|236445899456|pkw||pmt||pdv|c|productid|10039-00919-OS|&gclid=CjwKCAjw2MTbBRASEiwAdYIpsZUqMyfl-XN6Fu0e6vqbLN81Fr1pduRt7zoQmOfG8UF3PjsjsHIA-BoCxkIQAvD_BwE&v=10039-01335-OS,https://www.urbanoutfitters.com/en-ca/shop/champion-classic-twill-baseball-hat?adpos=1o9&cm_mmc=SEM-_-Google-_-PLA-_-82530857824product_type_l1m%26product_type_l2acc%26product_type_l3hats&color=001&creative=217450512928&device=c&gclid=CjwKCAjw2MTbBRASEiwAdYIpscdg1sLu0vmwCyUICLN1t2j68bzAIrZxSk7-G40oXEbYiMY4oLWt2BoC4McQAvD_BwE&inventoryCountry=CA&matchtype=&mrkgadid=2988725299&mrkgcl=1033&network=g&product_id=45923463&size=ALL&utm_campaign=PLA,https://www.sportchek.ca/product/332280743.html?gclid=Cj0KCQjwk_TbBRDsARIsAALJSOZvGMl9T6E71nZJpMSIEN5GclLujci3P-XRQTEuRdqRdsPskEk4Tn0aAp9TEALw_wcB&gclsrc=aw.ds&dclid=CIuMlp32gN0CFVdFAQodAj0PkQ#332280743=332280744,#ERROR!,200,200,#ERROR!,#ERROR!,200
20-30,Male,Creative,DIYer,25-50,https://www.walmart.ca/en/ip/sharper-image-disco-party-light-bulb/6000197327342?cmpid=sem_pla_google_en_none_6000197327342_6000188914393600019717237660001971722706000197307076_None&cmpid=sem_pla_google_en_none_868545256_45415463938_None&gclid=CjwKCAjwwo7cBRBwEiwAMEoXPAjoHMvPPKjuCcEFnFCqSjs1iugTCcbuUldg_V_EENBDJ2RmeZw5YBoC1pMQAvD_BwE,https://www.urbanoutfitters.com/en-ca/shop/fujifilm-fujicolor-quicksnap-flash-400-35mm-disposable-camera?adpos=1o1&cm_mmc=SEM-_-Google-_-PLA-_-177020967658_product_type_a_product_type_media_product_type_camera_brand&color=095&creative=217450512889&device=c&gclid=Cj0KCQjwpcLZBRCnARIsAMPBgF1TbJyOlH1ThPZsiP2pKZ_kmXz5A5FZf3y5XSh1lSgmoMnNqHPJcmIaAhTtEALw_wcB&inventoryCountry=CA&matchtype=&mrkgadid=3084095100&mrkgcl=1033&network=g&product_id=46699708&size=ALL&utm_campaign=PLA,https://www.urbanoutfitters.com/en-ca/shop/lomography-konstruktor-35mm-camera-diy-kit2?adpos=1o1&cm_mmc=SEM-_-Google-_-PLA-_-177020967658_product_type_a_product_type_media_product_type_camera_brand&color=001&creative=217450512889&device=c&gclid=CjwKCAjw2MTbBRASEiwAdYIpsXoDSTwaCMTWz7OZftQPGywbOUl6bl2Ob5ekanWDqzi0BpvNcjS5SRoCjJQQAvD_BwE&inventoryCountry=CA&matchtype=&mrkgadid=3084095100&mrkgcl=1033&network=g&product_id=45106689&size=ALL&utm_campaign=PLA,https://www.spreadshirt.ca/create-your-own?department=1&productTypeCategory=25&productType=111,-,-,200,#ERROR!,200,200,#ERROR!,#ERROR!
20-30,Male,Creative,Visual_Artist,50-100,https://www.urbanoutfitters.com/en-ca/shop/fujifilm-x-uo-instax-mini-9-instant-camera?category=Cameras%20%2B%20Film&color=053,https://safespecial.com/products/bmw-logo-led-neon-sign?variant=12188353036371&gclid=CjwKCAjw2MTbBRASEiwAdYIpsWks-l50gVK7yBm1ZEhIy4UmCXr8HwLjvJFG__i7M5ODyhK646LJjRoCK_gQAvD_BwE,https://www.urbanoutfitters.com/en-ca/shop/lomography-sprocket-rocket-panoramic-35mm-camera?adpos=1o2&cm_mmc=SEM-_-Google-_-PLA-_-177020967658_product_type_a_product_type_media_product_type_camera_brand&color=001&creative=217450512889&device=c&gclid=CjwKCAjw2MTbBRASEiwAdYIpsW7n2--WZb1OcaywsEbiM2A4-znh5fy12HLGJAYB2eRXfGfUJackuRoCa_kQAvD_BwE&inventoryCountry=CA&matchtype=&mrkgadid=3084095100&mrkgcl=1033&network=g&product_id=47867031&size=ALL&utm_campaign=PLA,https://www.herrschners.ca/product/schipper+lion+polygon+art+paint+kit.do?sortby=newArrivals&refType=&from=fn,https://www.wayfair.ca/baby-kids/pdp/faber-castell-manga-drawing-kit-faca1025.html?source=hotdeals,-,200,200,#ERROR!,200,200,#ERROR!
20-30,Male,Creative,Musician,50-100,https://www.walmart.ca/en/ip/crosley-cruiser-deluxe-portable-turntable/6000196822276?cmpid=sem_pla_google_en_none_6000196822276_10003200346000188523767_10245&gclid=Cj0KCQjwnNvaBRCmARIsAOfZq-0BeYeXw5F19VgJUJe_I5kYYEys1Z3XbXpvvz6CGOxmFaf4b9FSGbAaArXREALw_wcB,https://www.uncommongoods.com/product/recycled-record-bookends-set-of-2,https://www.urbanoutfitters.com/en-ca/shop/crosley-mockingbird-bluetooth-radio-speaker?category=audio-accessories&color=045,https://support.spotify.com/ca-en/article/spotify-gift-cards/,https://reverb.com/ca/p/akai-mpk-mini-mkii?gclid=EAIaIQobChMIkcvHufbx3AIVwSSGCh1z9wU3EAYYAiABEgJe4fD_BwE&gclsrc=aw.ds&hfid=14089001,https://www.long-mcquade.com/16563/Guitars/Ukuleles/Kala/Mahogany-Soprano-Ukulele--no-Binding.htm,200,200,#ERROR!,200,200,200
20-30,Male,Creative,Fashion_Enthusiast,50-100,https://www.fitbit.com/en-ca/shop/flex2,https://shop.nordstrom.com/s/quay-australia-got-it-covered-50mm-polarized-sunglasses/4939237?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FAccessories%2FSunglasses%20%26%20Eyewear&color=black%20%2F%20green%20lens,https://www.lelabofragrances.ca/beard-oil-702.html?size=60ml,https://www.lelabofragrances.ca/th-noir-29-652.html?size=15ml,-,-,#ERROR!,200,200,200,#ERROR!,#ERROR!
20-30,Male,Creative,DIYer,50-100,https://www.spreadshirt.ca/create-your-own?department=1&productTypeCategory=25&productType=111,https://www.urbanoutfitters.com/en-ca/shop/fujifilm-x-uo-instax-mini-9-instant-camera?category=Cameras%20%2B%20Film&color=053,https://reverb.com/ca/p/akai-mpk-mini-mkii?gclid=EAIaIQobChMIkcvHufbx3AIVwSSGCh1z9wU3EAYYAiABEgJe4fD_BwE&gclsrc=aw.ds&hfid=14089001,https://www.uncommongoods.com/product/sneaker-customization-kit,-,-,200,#ERROR!,200,#ERROR!,#ERROR!,#ERROR!
20-30,Male,Creative,Visual_Artist,100-150,https://www.urbanoutfitters.com/en-ca/shop/polaroid-originals-onestep-2-viewfinder-instant-camera?category=cameras&color=010,https://www.bestbuy.ca/en-ca/product/wacom-intuos-6-0-x-3-7-graphic-tablet-with-stylus-ctl4100-black/12352380.aspx?,https://www.urbanoutfitters.com/shop/lomography-diana-f-instant-camera2?category=cameras-film&color=045,https://www.bhphotovideo.com/c/product/1139453-REG/polaroid_polmp01b_zip_mobile_printer_black.html,-,-,#ERROR!,200,#ERROR!,200,#ERROR!,#ERROR!
20-30,Male,Creative,Musician,100-150,https://www.urbanoutfitters.com/en-ca/shop/crosley-uo-exclusive-seafoam-velvet-cruiser-bluetooth-record-player?category=audio-accessories&color=044,https://www.uncommongoods.com/product/pocket-dj-mixer,https://www.chapters.indigo.ca/en-ca/electronics/urbeats3-earphones-with-lightning-connector/190198505682-item.html?ikwsec=Home&ikwidx=20,https://www.bestbuy.ca/en-ca/product/electrohome-electrohome-karaoke-machine-portable-speaker-system-cdg-mp3g-player-with-3-5-video-screen-2-microphone-connections-eakar535/10543058.aspx?,https://www.gearcity.ca/product/recording-equipment/recording-controllers/behringer-cmd-touch-tc64-clip-launch-controller-with-64-buttons/?gclid=EAIaIQobChMIkcvHufbx3AIVwSSGCh1z9wU3EAYYBSABEgID9_D_BwE,-,#ERROR!,200,200,200,200,#ERROR!
20-30,Male,Creative,Fashion_Enthusiast,100-150,https://www.fendrihan.ca/products/morgan-s-moustache-beard-grooming-kit?variant=20612393735&utm_medium=cpc&utm_source=google&utm_campaign=Google%20Shopping&gclid=CjwKCAjw2MTbBRASEiwAdYIpsWNtw5spE2tEncnhyIGfXucWRFrFuSsC2e_tfjv177C-uwdxsyGSURoCiTwQAvD_BwE,https://www.urbanoutfitters.com/shop/fjallraven-kanken-big-backpack?category=mens-bags-wallets&color=031,https://www.ssense.com/en-ca/men/product/comme-des-garcons-play/white-heart-patch-t-shirt/2772628?gclid=CjwKCAjwwdTbBRAIEiwAYQf_EzN1OOelTL213AsLM0dToA5vth8Bh89gaJ_Gjmm0NOTAGhKMoFFLmhoCyFcQAvD_BwE,https://ca.louisvuitton.com/eng-ca/products/notebook-gustave-pm-nvprod180039v#GI0110,-,-,200,200,200,200,#ERROR!,#ERROR!
20-30,Male,Creative,DIYer,100-150,https://www.chapters.indigo.ca/en-ca/electronics/3doodler-create-3d-printing-pen/853653006895-item.html?s_campaign=goo-Shopping_Electronics&ds_rl=1254699&gclid=Cj0KCQjwpcLZBRCnARIsAMPBgF3ASO_zJMFJe1gHBbUTBXlniaYJE96R8o1K-OPajWto-Bm4OFm1O5YaAqVREALw_wcB,https://www.bhphotovideo.com/c/product/1139453-REG/polaroid_polmp01b_zip_mobile_printer_black.html,https://www.bestbuy.ca/en-ca/product/noon-vr-pro-headset/10651238.aspx?,-,-,-,200,200,200,#ERROR!,#ERROR!,#ERROR!
20-30,Female,Creative,Visual_Artist,25-50,https://www.chapters.indigo.ca/en-ca/books/product/9781580935135-item.html?s_campaign=goo-Shopping_Books&ds_rl=1254699&gclid=Cj0KCQjwpcLZBRCnARIsAMPBgF1rmZ7Vs4w1Rn1BvZER5uEgtH-gu0_UdAZhCRxhFhJPMvUhsw7oC5AaAszLEALw_wcB ,https://www.bergodesigns.ca/collections/fun-games-1/products/tintin-figurines,https://www.urbanoutfitters.com/en-ca/shop/dali-melting-clock?category=room-decor-accessories&color=007,https://fineartamerica.com/featured/rosie-the-rivetor-war-is-hell-store.html?product=art-print,http://www.buddhaboard.com/#theoriginalbuddhaboard,https://www.chapters.indigo.ca/en-ca/books/blissful-twist-inspired-by-nature/9781482824599-item.html?ikwid=adult+coloring+books&ikwsec=Home&ikwidx=6,200,200,#ERROR!,#ERROR!,#ERROR!,200
20-30,Female,Creative,Musician,25-50,https://www.walmart.ca/en/ip/sharper-image-disco-party-light-bulb/6000197327342?cmpid=sem_pla_google_en_none_6000197327342_6000188914393600019717237660001971722706000197307076_None&cmpid=sem_pla_google_en_none_868545256_45415463938_None&gclid=CjwKCAjwwo7cBRBwEiwAMEoXPAjoHMvPPKjuCcEFnFCqSjs1iugTCcbuUldg_V_EENBDJ2RmeZw5YBoC1pMQAvD_BwE,https://www.allposters.ca/-sp/The-Beatles-Sgt-Peppers-Album-Inner-Gatefold-posters_i14373680_.htm,https://fab.com/product/tupac-pillow-531249/?ref=browse&pos=7,https://www.urbanoutfitters.com/en-ca/shop/photive-sphere-wireless-bluetooth-speaker?category=speakers&color=040&quantity=1&size=ONE%20SIZE&type=REGULAR,https://www.bestbuy.ca/en-ca/product/q7-portable-wireless-bluetooth-karaoke-microphone-built-in-speaker-in-black/11986822.aspx?,https://support.spotify.com/ca-en/article/spotify-gift-cards/,200,200,#ERROR!,#ERROR!,200,#ERROR!
20-30,Female,Creative,DIYer,25-50,https://thelabouroflove.ca/collections/fun-gifts/products/scrabble-wooden-stamp-set,https://www.uncommongoods.com/product/macaron-kit,https://www.iheartscout.com/collections/puzzles/products/areawaresmallpuzzle,https://www.etsy.com/ca/listing/474412818/bottle-light-kit-diy-lamp-decorate?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ceramic%20painting%20kit&ref=sr_gallery-1-7&more_colors=1,https://www.urbanoutfitters.com/en-ca/shop/calendar-chalkboard?category=on-campus&color=001,https://www.walmart.ca/en/ip/stmt-custom-candles/6000196723512?cmpid=sem_pla_google_en_none_6000196723512_100202108432745_None&cmpid=sem_pla_google_en_none_868545292_40527268781_None&gclid=Cj0KCQjw5NnbBRDaARIsAJP-YR9OYpeHQc9x_EFZVDaq5OEZnQuI1WfQl5srt-dcqb_lCxJ2o8YrgLIaAikOEALw_wcB,200,200,#ERROR!,200,#ERROR!,200
20-30,Female,Creative,Fashion_Enthusiast,25-50,https://desenio.com/us/artiklar/poster-lipstick-fashion-print.html,https://www.chapters.indigo.ca/en-ca/fashion/essential-travel-kit-dry-hair/669558700055-item.html?ikwsec=Fashion&ikwidx=110,https://www.chapters.indigo.ca/en-ca/fashion/baseball-call-bad-hair-day/882709422426-item.html?ref=lifestyle%3astyle%3afashion-main%3a_fashion-departmentpage-productlist%3a4%3a,https://www.allposters.ca/-sp/Shopping-Street-at-Dusk-Bellagio-Lake-Como-Lombardy-Italy-Europe-posters_i8937066_.htm,https://www.urbanoutfitters.com/en-ca/shop/quibe-for-deny-close-noir-12-wall-clock?category=room-decor-accessories&color=001,https://www.urbanoutfitters.com/en-ca/shop/adidas-originals-trefoil-festival-crossbody-bag?category=women-accessories&color=010,200,200,200,200,#ERROR!,#ERROR!
20-30,Female,Creative,Visual_Artist,50-100,https://www.urbanoutfitters.com/en-ca/shop/fujifilm-instax-mini-9-instant-camera?category=cameras&color=010,https://www.urbanoutfitters.com/en-ca/shop/lomography-sprocket-rocket-panoramic-35mm-camera?adpos=1o2&cm_mmc=SEM-_-Google-_-PLA-_-177020967658_product_type_a_product_type_media_product_type_camera_brand&color=001&creative=217450512889&device=c&gclid=CjwKCAjw2MTbBRASEiwAdYIpsW7n2--WZb1OcaywsEbiM2A4-znh5fy12HLGJAYB2eRXfGfUJackuRoCa_kQAvD_BwE&inventoryCountry=CA&matchtype=&mrkgadid=3084095100&mrkgcl=1033&network=g&product_id=47867031&size=ALL&utm_campaign=PLA,https://www.herrschners.ca/product/schipper+lion+polygon+art+paint+kit.do?sortby=newArrivals&refType=&from=fn,https://www.wayfair.ca/baby-kids/pdp/faber-castell-manga-drawing-kit-faca1025.html?source=hotdeals,-,-,#ERROR!,#ERROR!,200,200,#ERROR!,#ERROR!
20-30,Female,Creative,Musician,50-100,https://www.urbanoutfitters.com/en-ca/shop/crosley-dove-grey-cruiser-bluetooth-record-player?category=audio-accessories&color=006 ,https://www.uncommongoods.com/product/recycled-record-bookends-set-of-2,https://www.urbanoutfitters.com/en-ca/shop/crosley-mockingbird-bluetooth-radio-speaker?category=audio-accessories&color=045,https://support.spotify.com/ca-en/article/spotify-gift-cards/,https://www.long-mcquade.com/16563/Guitars/Ukuleles/Kala/Mahogany-Soprano-Ukulele--no-Binding.htm,-,#ERROR!,200,#ERROR!,#ERROR!,200,#ERROR!
20-30,Female,Creative,DIYer,50-100,https://www.spreadshirt.ca/create-your-own?department=1&productTypeCategory=25&productType=111,http://www.umbra.com/cad/catalog/product/view/id/9594/s/trigg-planter-set-sm-lg-white-brass/ ,https://www.bitebeauty.com/lip-labs/lip-lab-toronto,-,-,-,200,200,200,#ERROR!,#ERROR!,#ERROR!
20-30,Female,Creative,Fashion_Enthusiast,50-100,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302024902&PRODUCT%3C%3Eprd_id=845524442175035&R=9780865651593&P_name=Abrams+Books&N=302024902&bmUID=mlwTtyI,https://www.chapters.indigo.ca/en-ca/electronics/lumee-two-case-for-iphone/814167021958-item.html,https://shop.nordstrom.com/s/quay-australia-x-desi-perkins-dont-me-48mm-cat-eye-sunglasses/4957266?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FAccessories%2FSunglasses&color=white%2F%20smoke,https://www.allposters.ca/-sp/Prada-Marfa-Sign-posters_i8719015_.htm,https://www.urbanoutfitters.com/en-ca/shop/champion-canvas-totepack?category=SHOPBYBRAND&color=014,https://www.fitbit.com/en-ca/shop/flex2,200,200,200,#ERROR!,#ERROR!,200
